 07/30-14:37	2167.800	2169.600	2167.800	2168.600	           2872	    232.000	   2167.733	   2172.596	   2178.188	   2168.781	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.867	      0.000	      0.000	      0.000	
 07/30-14:38	2168.600	2169.800	2167.600	2169.000	           2029	    233.000	   2167.567	   2172.458	   2177.894	   2168.893	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.433	      0.000	      0.000	      0.000	
 07/30-14:39	2169.000	2169.400	2167.200	2167.600	           2011	    234.000	   2167.400	   2172.300	   2177.592	   2169.000	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.200	      0.000	      0.000	      0.000	
 07/30-14:40	2167.800	2169.600	2167.600	2169.000	           1840	    235.000	   2167.275	   2172.171	   2177.329	   2169.107	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.725	      0.000	      0.000	      0.000	
 07/30-14:41	2168.800	2169.200	2166.400	2167.600	           2066	    236.000	   2167.275	   2171.983	   2177.046	   2169.204	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.325	      0.000	      0.000	      0.000	
 07/30-14:42	2167.600	2168.200	2166.400	2167.200	           1292	    237.000	   2167.358	   2171.788	   2176.758	   2169.295	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -0.158	      0.000	      0.000	      0.000	
 07/30-14:43	2167.000	2167.800	2163.800	2163.800	           2950	    238.000	   2167.275	   2171.550	   2176.431	   2169.371	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.475	      0.000	      0.000	      0.000	
 07/30-14:44	2164.000	2164.400	2162.400	2164.400	           4536	    239.000	   2167.242	   2171.429	   2176.137	   2169.452	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -2.842	      0.000	      0.000	      0.000	
 07/30-14:45	2164.600	2164.600	2160.600	2161.800	           5185	    240.000	   2167.083	   2171.267	   2175.815	   2169.520	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -5.283	      0.000	      0.000	      0.000	
 07/30-14:46	2162.000	2162.800	2161.600	2162.600	           1937	    241.000	   2166.900	   2171.108	   2175.525	   2169.592	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.300	      0.000	      0.000	      0.000	
 07/30-14:47	2162.400	2163.200	2161.600	2162.200	           1828	    242.000	   2166.742	   2170.921	   2175.265	   2169.657	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.542	      0.000	      0.000	      0.000	
 07/30-14:48	2161.800	2163.600	2161.800	2162.800	           1763	    243.000	   2166.592	   2170.762	   2175.025	   2169.701	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.792	      0.000	      0.000	      0.000	
 07/30-14:49	2162.800	2163.000	2161.600	2162.600	           1451	    244.000	   2166.408	   2170.567	   2174.802	   2169.742	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.808	      0.000	      0.000	      0.000	
 07/30-14:50	2162.200	2163.200	2161.400	2163.000	           1837	    245.000	   2166.283	   2170.313	   2174.635	   2169.774	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.283	      0.000	      0.000	      0.000	
 07/30-14:51	2163.000	2164.600	2162.800	2164.400	           2672	    246.000	   2166.208	   2170.087	   2174.477	   2169.798	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	     -1.808	      0.000	      0.000	      0.000	
 07/30-14:52	2164.400	2164.600	2163.000	2164.200	           1323	    247.000	   2166.108	   2169.854	   2174.302	   2169.825	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	     -1.908	      0.000	      0.000	      0.000	
 07/30-14:53	2164.000	2164.400	2163.000	2163.400	           1344	    248.000	   2165.933	   2169.600	   2174.104	   2169.837	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	     -2.533	      0.000	      0.000	      0.000	
 07/30-14:54	2163.400	2164.200	2162.800	2162.800	           1043	    249.000	   2165.758	   2169.250	   2173.906	   2169.847	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	     -2.958	      0.000	      0.000	      0.000	
 07/30-14:55	2162.800	2162.800	2160.400	2162.000	           3273	    250.000	   2165.550	   2168.946	   2173.723	   2169.841	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	     -3.550	      0.000	      0.000	      0.000	
 07/30-14:56	2162.000	2163.800	2161.800	2163.200	           1870	    251.000	   2165.442	   2168.658	   2173.544	   2169.856	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	     -2.242	      0.000	      0.000	      0.000	
 07/30-14:57	2163.600	2167.000	2163.400	2165.400	           3942	    252.000	   2165.367	   2168.354	   2173.371	   2169.881	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.033	      0.000	      0.000	      0.000	
 07/30-14:58	2166.000	2166.000	2164.200	2165.400	           2168	    253.000	   2165.158	   2168.079	   2173.188	   2169.905	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.241	      0.000	      0.000	      0.000	
 07/30-14:59	2165.400	2165.800	2163.600	2164.200	           1869	    254.000	   2165.000	   2167.783	   2173.006	   2169.937	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	     -0.800	      0.000	      0.000	      0.000	
 07/30-15:00	2164.000	2164.400	2162.800	2163.200	           1898	    255.000	   2164.875	   2167.512	   2172.825	   2169.957	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	     -1.675	      0.000	      0.000	      0.000	
 07/30-15:01	2163.200	2164.600	2163.000	2164.600	           1327	    256.000	   2164.892	   2167.212	   2172.717	   2169.980	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	     -0.292	      0.000	      0.000	      0.000	
 07/30-15:02	2164.800	2164.800	2161.400	2161.600	           2096	    257.000	   2164.758	   2166.892	   2172.575	   2169.992	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	     -3.158	      0.000	      0.000	      0.000	
 07/30-15:03	2162.400	2164.200	2162.000	2164.200	           1114	    258.000	   2164.725	   2166.625	   2172.446	   2170.012	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	     -0.525	      0.000	      0.000	      0.000	
 07/30-15:04	2163.800	2164.000	2163.000	2163.000	            961	    259.000	   2164.642	   2166.438	   2172.288	   2170.019	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	     -1.642	      0.000	      0.000	      0.000	
 07/30-15:05	2163.000	2164.600	2162.600	2164.400	           1149	    260.000	   2164.533	   2166.283	   2172.125	   2170.043	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	     -0.134	      0.000	      0.000	      0.000	
 07/30-15:06	2164.600	2165.400	2164.400	2164.800	           2444	    261.000	   2164.433	   2166.146	   2171.973	   2170.035	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.367	      0.000	      0.000	      0.000	
 07/30-15:07	2164.800	2166.000	2164.200	2165.800	           1939	    262.000	   2164.342	   2166.038	   2171.821	   2170.025	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.458	      0.000	      0.000	      0.000	
 07/30-15:08	2165.600	2165.800	2163.600	2163.800	           1402	    263.000	   2164.167	   2165.867	   2171.673	   2170.001	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	     -0.367	      0.000	      0.000	      0.000	
 07/30-15:09	2163.800	2165.000	2163.600	2164.400	            930	    264.000	   2164.058	   2165.729	   2171.556	   2169.983	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.342	      0.000	      0.000	      0.000	
 07/30-15:10	2164.400	2165.600	2164.000	2165.000	           1409	    265.000	   2163.925	   2165.600	   2171.429	   2169.974	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.075	      0.000	      0.000	      0.000	
 07/30-15:11	2165.400	2167.200	2165.000	2167.200	           2090	    266.000	   2163.917	   2165.596	   2171.317	   2169.973	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      3.283	      0.000	      0.000	      0.000	
 07/30-15:12	2167.400	2170.000	2166.600	2168.000	           4314	    267.000	   2163.942	   2165.650	   2171.233	   2169.971	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      4.058	      0.000	      0.000	      0.000	
 07/30-15:13	2167.400	2168.000	2166.400	2168.000	           2205	    268.000	   2164.083	   2165.679	   2171.163	   2169.972	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      3.917	      0.000	      0.000	      0.000	
 07/30-15:14	2168.000	2168.400	2167.200	2167.800	           2317	    269.000	   2164.192	   2165.717	   2171.069	   2169.996	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      3.608	      0.000	      0.000	      0.000	
 07/30-15:15	2168.000	2169.000	2167.600	2168.200	           2638	    270.000	   2164.408	   2165.746	   2170.992	   2170.022	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      3.792	      0.000	      0.000	      0.000	
