 10/11-13:08	2447.600	2449.400	2447.400	2449.400	           1969	    143.000	           	           	   2444.660	   2449.763	   2452.758	   2441.291	           	      0.094	     -0.090	      0.152	      0.000	
 10/11-13:09	2449.000	2451.000	2449.000	2450.800	           4100	    144.000	           	           	   2444.815	   2449.721	   2452.850	   2441.390	           	      0.154	     -0.042	      0.179	      0.000	
 10/11-13:10	2450.800	2450.800	2448.600	2450.400	           2984	    145.000	           	           	   2445.054	   2449.673	   2452.933	   2441.486	           	      0.240	     -0.048	      0.175	      0.000	
 10/11-13:11	2450.400	2450.600	2449.000	2449.200	           1583	    146.000	           	           	   2445.212	   2449.617	   2453.027	   2441.570	           	      0.158	     -0.056	      0.176	      0.000	
 10/11-13:12	2449.200	2450.600	2448.800	2450.600	           1822	    147.000	           	           	   2445.400	   2449.583	   2453.132	   2441.663	           	      0.188	     -0.033	      0.198	      0.000	
 10/11-13:13	2450.600	2451.400	2449.600	2450.000	           2381	    148.000	           	           	   2445.594	   2449.520	   2453.242	   2441.758	           	      0.194	     -0.063	      0.215	      0.000	
 10/11-13:14	2450.200	2450.400	2449.200	2450.200	           1509	    149.000	           	           	   2445.821	   2449.414	   2453.337	   2441.862	           	      0.227	     -0.106	      0.205	      0.000	
 10/11-13:15	2450.200	2451.600	2450.000	2451.400	           2646	    150.000	           	           	   2446.192	   2449.333	   2453.421	   2441.959	           	      0.371	     -0.080	      0.180	      0.000	
 10/11-13:16	2451.600	2451.800	2449.600	2449.600	           2064	    151.000	           	           	   2446.421	   2449.227	   2453.483	   2442.050	           	      0.229	     -0.106	      0.147	      0.000	
 10/11-13:17	2450.000	2450.600	2449.800	2450.600	           1264	    152.000	           	           	   2446.654	   2449.147	   2453.539	   2442.146	           	      0.233	     -0.080	      0.117	      0.000	
 10/11-13:18	2450.400	2451.000	2448.800	2449.000	           2340	    153.000	           	           	   2446.833	   2449.067	   2453.555	   2442.237	           	      0.179	     -0.080	      0.072	      0.000	
 10/11-13:19	2448.800	2449.000	2446.800	2447.000	           3853	    154.000	           	           	   2446.908	   2448.947	   2453.543	   2442.332	           	      0.075	     -0.120	      0.005	      0.000	
 10/11-13:20	2447.400	2449.000	2447.200	2447.600	           2528	    155.000	           	           	   2447.085	   2448.809	   2453.505	   2442.426	           	      0.177	     -0.137	     -0.050	      0.000	
 10/11-13:21	2447.600	2448.400	2447.200	2447.600	           1421	    156.000	           	           	   2447.240	   2448.667	   2453.452	   2442.522	           	      0.154	     -0.143	     -0.092	      0.000	
 10/11-13:22	2447.400	2448.600	2447.200	2448.400	           1226	    157.000	           	           	   2447.385	   2448.506	   2453.417	   2442.625	           	      0.146	     -0.160	     -0.088	      0.000	
 10/11-13:23	2448.400	2450.600	2448.000	2450.000	           3296	    158.000	           	           	   2447.640	   2448.373	   2453.398	   2442.729	           	      0.254	     -0.134	     -0.054	      0.000	
 10/11-13:24	2449.800	2450.800	2449.400	2450.200	           2043	    159.000	           	           	   2447.919	   2448.290	   2453.338	   2442.837	           	      0.279	     -0.083	     -0.079	      0.000	
 10/11-13:25	2450.200	2451.800	2450.200	2450.400	           2652	    160.000	           	           	   2448.160	   2448.210	   2453.285	   2442.941	           	      0.242	     -0.079	     -0.113	      0.000	
