 08/28-11:16	2336.000	2337.000	2333.800	2334.400	           7660	    121.000	   2325.094	   2320.024	   2321.040	   2326.425	      0.527	      0.287	      0.033	      1.000	
 08/28-11:17	2334.400	2334.400	2331.800	2333.200	           4372	    122.000	   2325.560	   2320.300	   2321.108	   2326.459	      0.467	      0.276	      0.125	      0.000	
 08/28-11:18	2333.000	2333.600	2331.200	2331.400	           2261	    123.000	   2325.960	   2320.610	   2321.160	   2326.488	      0.400	      0.310	      0.120	      0.000	
 08/28-11:19	2331.400	2332.800	2330.400	2332.600	           1831	    124.000	   2326.281	   2320.927	   2321.222	   2326.519	      0.321	      0.317	      0.114	      0.000	
 08/28-11:20	2332.800	2334.800	2331.800	2334.600	           2507	    125.000	   2326.619	   2321.286	   2321.300	   2326.563	      0.337	      0.359	      0.140	      0.000	
 08/28-11:21	2334.200	2337.600	2332.400	2334.600	           4467	    126.000	   2326.946	   2321.610	   2321.376	   2326.614	      0.327	      0.323	      0.155	      0.000	
 08/28-11:22	2334.600	2334.800	2333.200	2334.200	           2075	    127.000	   2327.319	   2321.917	   2321.453	   2326.657	      0.373	      0.307	      0.153	      0.000	
 08/28-11:23	2334.000	2334.600	2331.200	2331.200	           2400	    128.000	   2327.573	   2322.136	   2321.507	   2326.681	      0.254	      0.220	      0.130	      0.000	
 08/28-11:24	2331.000	2332.200	2329.000	2329.800	           4216	    129.000	   2327.767	   2322.330	   2321.547	   2326.698	      0.194	      0.193	      0.094	      0.000	
 08/28-11:25	2329.800	2329.800	2326.000	2326.400	           5431	    130.000	   2327.921	   2322.491	   2321.567	   2326.695	      0.154	      0.161	      0.060	      0.000	
 08/28-11:26	2326.000	2327.000	2325.200	2325.200	           3595	    131.000	   2328.015	   2322.610	   2321.590	   2326.690	      0.094	      0.120	      0.043	      0.000	
 08/28-11:27	2325.600	2325.600	2322.600	2323.000	           6218	    132.000	   2328.048	   2322.704	   2321.580	   2326.680	      0.033	      0.093	      0.013	      0.000	
 08/28-11:28	2323.200	2324.200	2321.600	2321.600	           4030	    133.000	   2328.040	   2322.786	   2321.565	   2326.667	     -0.008	      0.083	     -0.025	      0.000	
 08/28-11:29	2321.800	2323.000	2321.200	2322.400	           3127	    134.000	   2328.027	   2322.887	   2321.562	   2326.649	     -0.012	      0.101	     -0.019	      0.000	
